ts,side,entry_edge,exit_edge,duration_sec,entry_trend,entry_speed,entry_depth,entry_imbalance,latency_ms,pnl,exit_reason,exit_rsi,rsi_band_lower,rsi_band_upper,rsi_slope,entry_book_px,entry_exec_px,exit_book_px,exit_exec_px,shares_bought,shares_sold,cost_usd,cost_basis_usd,proceeds_usd,entry_up_bid,entry_up_ask,entry_down_bid,entry_down_ask,exit_up_bid,exit_up_ask,exit_down_bid,exit_down_ask,strategy_name,entry_profile,performance_key
1774477946.0947702,DOWN,-5.070253554251394,-11.510253554253723,0.37322354316711426,DOWN,-43.1825519717985,5.070253554251394,0.14655207527158454,550.0000000174623,1.2275224775224771,RSI_RANGE_EXIT,15.029430243925162,14.996168523577907,85.00383147642209,0.0,0.08,0.08008,0.09,0.08990999999999999,124.87512487512488,124.87512487512488,10.0,10.0,11.227522477522477,0.92,0.93,0.07,0.08,0.9,0.91,0.09,0.1,latency,latency,latency:latency
1774477948.336176,DOWN,-11.784558208979433,-8.734272193396464,2.006791830062866,DOWN,0.0,11.784558208979433,0.5074346563397726,209.00000000256114,-1.0179820179820194,PNL_SL,15.02914568806888,14.996278523595723,85.00372147640428,0.0,0.1,0.1001,0.09,0.08990999999999999,99.9000999000999,99.9000999000999,10.0,10.0,8.98201798201798,0.9,0.91,0.09,0.1,0.9,0.91,0.09,0.1,latency,latency,latency:latency
1774477955.6362143,UP,27.552413404773688,-37.654999999998836,3.8415279388427734,UP,115.94838511506072,54.96241340477718,0.34593005450881403,627.0000000076834,-0.5565402339595877,PNL_SL,25.560999969200296,14.992129056775411,85.00787094322459,0.0,0.93,0.9309299999999999,0.88,0.87912,10.741946225817195,10.741946225817195,10.0,10.0,9.443459766040412,0.92,0.93,0.07,0.08,0.88,0.89,0.11,0.12,latency,latency,latency:latency
1774477957.7646086,DOWN,-37.67500000000291,-7.555836101673776,2.0267696380615234,DOWN,-0.19800050043451645,37.67500000000291,0.6244848484826858,461.00000001024455,-2.5149850149850144,PNL_SL,25.697120322244075,14.993955706565622,85.00604429343437,-0.0008180809862494698,0.12,0.12011999999999998,0.09,0.08990999999999999,83.25008325008326,83.25008325008326,10.0,10.0,7.485014985014986,0.88,0.9,0.1,0.12,0.9,0.91,0.09,0.1,latency,latency,latency:latency
1774478055.0174484,UP,10.466633953983546,-4.514500275996397,21.73343825340271,UP,27.36826044763153,11.506633953977143,0.015444251603667287,972.0000000088476,0.08185691859161359,SLOT_EXPIRY_99C,100.0,14.998941313785599,85.0010586862144,0.0,0.98,0.9809799999999999,0.99,0.98901,10.193887744908155,10.193887744908155,10.0,10.0,10.081856918591614,0.97,0.98,0.02,0.03,0.98,0.99,0.01,0.02,soft,soft_flow,soft:soft_flow
1774478190.3089416,UP,7.888395794812823,4.970919371873606,10.545648336410522,UP,48.284825830273434,7.888395794812823,0.11781815673441029,769.9999999895226,0.7784215784215807,RSI_RANGE_EXIT,89.49930598898126,14.998170871453185,85.00182912854682,0.0,0.5,0.5005,0.54,0.53946,19.980019980019982,19.980019980019982,10.0,10.0,10.77842157842158,0.49,0.5,0.5,0.51,0.54,0.55,0.45,0.46,latency,latency,latency:latency
1774478259.9465852,DOWN,-5.444807418229175,-3.3173213993868558,2.04267954826355,DOWN,-20.20618570852525,7.544807418234996,0.23302745716455292,516.0000000032596,-1.2674825174825166,PNL_SL,65.39736236070834,14.997620371189726,85.00237962881027,0.0,0.08,0.08008,0.07,0.06993,124.87512487512488,124.87512487512488,10.0,10.0,8.732517482517483,0.92,0.93,0.07,0.08,0.92,0.93,0.07,0.08,latency,latency,latency:latency
1774478347.8882456,UP,9.224699999991572,-9.94390199497866,24.46935224533081,UP,21.92363731705128,9.224699999991572,0.9467139977032744,278.9999999804422,0.19236083065870346,RSI_RANGE_EXIT,0.2653229894606284,14.997052143783913,85.00294785621608,-49.867338505269686,0.94,0.9409399999999999,0.96,0.95904,10.627670202138289,10.627670202138289,10.0,10.0,10.192360830658703,0.93,0.94,0.06,0.07,0.96,0.97,0.03,0.04,latency,latency,latency:latency
1774478348.3825235,DOWN,-17.073901994983316,-20.076052844815422,0.26079511642456055,DOWN,-15.2351415256655,17.073901994983316,0.00178885807093733,890.0000000139698,2.9740259740259756,RSI_RANGE_EXIT,0.023967833428159224,14.9955545601906,85.0044454398094,-49.98801608328592,0.1,0.1001,0.13,0.12987,99.9000999000999,99.9000999000999,10.0,10.0,12.974025974025976,0.91,0.97,0.03,0.1,0.86,0.87,0.13,0.14,latency,latency,latency:latency
1774478348.7017887,DOWN,-23.02605284481251,-23.02605284481251,0.2530853748321533,DOWN,-41.15482055542256,23.02605284481251,0.04724745213403587,177.0000000251457,1.3106893106893125,RSI_RANGE_EXIT,0.01096370072284003,14.994973055559196,85.0050269444408,0.0,0.15,0.15014999999999998,0.17,0.16983,66.60006660006661,66.60006660006661,10.0,10.0,11.310689310689312,0.85,0.87,0.13,0.15,0.82,0.85,0.17,0.18,latency,latency,latency:latency
1774478351.6876988,DOWN,-26.35201605813927,10.582838312868262,2.0056312084198,DOWN,-33.9004588262406,26.35201605813927,0.8712152247572322,821.9999999855645,-5.722848579991437,PNL_SL,70.44216414473999,14.994977268030247,85.00502273196975,0.0,0.21,0.21020999999999998,0.09,0.08990999999999999,47.57147614290472,47.57147614290472,10.0,10.0,4.277151420008563,0.79,0.8,0.2,0.21,0.9,0.91,0.09,0.1,latency,latency,latency:latency
1774478504.8154454,DOWN,-7.880203562512179,4.13068099609518,2.0546271800994873,DOWN,0.0,9.12653860799037,0.9605729125603165,622.9999999923166,-0.8120450977593823,PNL_SL,99.70802405206058,14.995556821733718,85.00444317826629,0.0,0.63,0.6306299999999999,0.58,0.5794199999999999,15.857158714301574,15.857158714301574,10.0,10.0,9.187954902240618,0.37,0.38,0.62,0.63,0.41,0.42,0.58,0.59,latency,latency,latency:latency
1774478511.484448,UP,60.23999999999069,13.914034009852912,1.9630544185638428,UP,112.9174707081541,82.36932505326695,0.018731914014049344,49.99999998835847,7.165634365634368,RSI_RANGE_EXIT,100.0,14.993485335840866,85.00651466415914,31.81488475775365,0.5,0.5005,0.86,0.85914,19.980019980019982,19.980019980019982,10.0,10.0,17.165634365634368,0.48,0.5,0.5,0.52,0.86,0.88,0.12,0.14,latency,latency,latency:latency
1774478517.6340222,UP,52.87005436420441,92.97775324403483,2.003981590270996,UP,43.75486558620218,113.45600000000559,0.12154454857491588,261.9999999878928,-0.6570025718961876,PNL_SL,100.0,14.997312706628932,85.00268729337107,14.636685258567063,0.94,0.9409399999999999,0.88,0.87912,10.627670202138289,10.627670202138289,10.0,10.0,9.342997428103812,0.9,0.94,0.08,0.1,0.88,0.9,0.11,0.12,latency,latency,latency:latency
1774478531.2640595,UP,98.05775324403658,-16.35935264067666,13.517498254776001,UP,90.91440801491409,121.660054364198,0.002530364372462522,337.99999998882413,0.09090909090909172,RSI_RANGE_EXIT,9.278449695450945,14.995671551087215,85.00432844891279,-0.9685397467970134,0.9,0.9008999999999999,0.91,0.9090900000000001,11.1000111000111,11.1000111000111,10.0,10.0,10.090909090909092,0.89,0.9,0.1,0.12,0.91,0.92,0.08,0.09,latency,latency,latency:latency
1774478537.9467824,DOWN,-22.385155662646866,-29.73704999999609,2.4728057384490967,DOWN,-13.29774698433845,22.385155662646866,0.5431291928130572,470.99999999045394,-2.2377622377622357,PNL_SL,0.1512366398634697,14.98865222565159,85.01134777434841,0.0,0.09,0.09008999999999999,0.07,0.06993,111.00011100011102,111.00011100011102,10.0,10.0,7.762237762237764,0.91,0.92,0.08,0.09,0.9,0.91,0.07,0.1,latency,latency,latency:latency
1774478540.2358093,DOWN,-34.19705000000249,-13.066633605703828,2.00960111618042,DOWN,-20.1675970749257,38.83108588687901,0.09790004405454061,278.00000002025627,-1.1288711288711273,PNL_SL,0.13149889952052263,14.986322167205921,85.01367783279407,0.0,0.09,0.09008999999999999,0.08,0.07992,111.00011100011102,111.00011100011102,10.0,10.0,8.871128871128873,0.91,0.93,0.07,0.09,0.9,0.92,0.08,0.1,latency,latency,latency:latency
1774478544.459467,DOWN,-26.61443898413563,-48.48990102953394,1.300321340560913,DOWN,-39.08387334772597,43.30443898413796,0.9664437764495035,1368.0000000167638,1.6433566433566469,RSI_RANGE_EXIT,15.31860686417923,14.988457461752859,85.01154253824714,-3.461644222575835,0.12,0.12011999999999998,0.14,0.13986,83.25008325008326,83.25008325008326,10.0,10.0,11.643356643356647,0.88,0.89,0.11,0.12,0.85,0.86,0.14,0.15,latency,latency,latency:latency
1774478546.8838584,DOWN,-48.59990102953452,-17.097310016601114,2.0032119750976562,DOWN,-113.00839672651351,57.67442693297926,0.8832259765665301,703.0000000086147,-1.0179820179820194,PNL_SL,53.10559734984281,14.99078277480256,85.00921722519745,0.0,0.2,0.2002,0.18,0.17981999999999998,49.95004995004995,49.95004995004995,10.0,10.0,8.98201798201798,0.8,0.81,0.19,0.2,0.81,0.82,0.18,0.19,latency,latency,latency:latency
1774478554.4055705,UP,11.294959999999264,-14.114767792721977,2.0185606479644775,UP,53.90373887431729,11.294959999999264,0.623084082249043,183.0000000190921,-0.7502253843717241,PNL_SL,24.28906840625278,14.99411351094038,85.00588648905962,0.0,0.82,0.8208199999999999,0.76,0.75924,12.182939012207306,12.182939012207306,10.0,10.0,9.249774615628276,0.81,0.82,0.18,0.19,0.76,0.77,0.23,0.24,latency,latency,latency:latency
1774478556.461044,DOWN,-14.114767792721977,-8.068460044305539,2.0013794898986816,DOWN,0.0,14.114767792721977,0.864332228945137,461.00000001024455,-2.5149850149850144,PNL_SL,33.910520774538256,14.993308868903563,85.00669113109643,0.0,0.24,0.24023999999999995,0.18,0.17981999999999998,41.62504162504163,41.62504162504163,10.0,10.0,7.485014985014986,0.76,0.78,0.22,0.24,0.81,0.82,0.18,0.19,latency,latency,latency:latency
1774478655.203344,DOWN,-8.117377816175576,-6.495342715890729,2.02663254737854,DOWN,-28.9615136881373,8.117377816175576,0.5584400534930116,859.9999999860302,-5.009990009990009,PNL_SL,100.0,14.99580219547879,85.00419780452121,0.0,0.02,0.02002,0.01,0.00999,499.50049950049953,499.50049950049953,10.0,10.0,4.990009990009991,0.98,0.99,0.01,0.02,0.98,0.99,0.01,0.02,latency,latency,latency:latency
